candidate_id,race_id,district_id,year,state,district,candidate_name,party,candidate_votes,total_votes,FEC_candidate_id,CAND_ICI,TTL_DISB
GEN_000723,AZ_3_2014,AZ_3,2014,ARIZONA,3,GABBY SAUCEDO,Republican,46185,104428,,,
2014_H2AZ07070,AZ_3_2014,AZ_3,2014,ARIZONA,3,RAUL M GRIJALVA,Democrat,58192,104428,H2AZ07070,I,561116.42
2016_H2AZ07070,AZ_3_2016,AZ_3,2016,ARIZONA,3,RAUL M GRIJALVA,Democrat,148973,151035,H2AZ07070,I,642529.38
2018_H2AZ07070,AZ_3_2018,AZ_3,2018,ARIZONA,3,RAUL GRIJALVA,Democrat,114650,179518,H2AZ07070,I,733300.37
2018_H8AZ03159,AZ_3_2018,AZ_3,2018,ARIZONA,3,"NICOLAS ""NICK"" PIERSON",Republican,64868,179518,H8AZ03159,C,71640.5
2020_H2AZ07070,AZ_3_2020,AZ_3,2020,ARIZONA,3,RAUL M GRIJALVA,Democrat,174243,269837,H2AZ07070,I,691287.6
2020_H0AZ03461,AZ_3_2020,AZ_3,2020,ARIZONA,3,DANIEL WOOD,Republican,95594,269837,H0AZ03461,C,42480.94
GEN_000010,AZ_4_2010,AZ_4,2010,ARIZONA,4,JOE COBB,Other,2718,91907,,,
GEN_000011,AZ_4_2010,AZ_4,2010,ARIZONA,4,REBECCA DEWITT,Other,2365,91907,,,
2010_H0AZ04493,AZ_4_2010,AZ_4,2010,ARIZONA,4,JANET CONTRERAS,Republican,25300,91907,H0AZ04493,C,82858.12
2010_H2AZ02055,AZ_4_2010,AZ_4,2010,ARIZONA,4,ED PASTOR,Democrat,61524,91907,H2AZ02055,I,1092555.25
2012_H0AZ01259,AZ_4_2012,AZ_4,2012,ARIZONA,4,PAUL A GOSAR,Republican,162907,243760,H0AZ01259,I,1126649.26
GEN_000385,AZ_4_2012,AZ_4,2012,ARIZONA,4,RICHARD GRAYSON,Other,2393,243760,,,
GEN_000384,AZ_4_2012,AZ_4,2012,ARIZONA,4,JOHNNIE ROBINSON,Democrat,69154,243760,,,
GEN_000383,AZ_4_2012,AZ_4,2012,ARIZONA,4,JOE PAMELIA,Other,9306,243760,,,
2014_H0AZ01259,AZ_4_2014,AZ_4,2014,ARIZONA,4,PAUL A GOSAR,Republican,122560,175179,H0AZ01259,I,401796.79
GEN_000724,AZ_4_2014,AZ_4,2014,ARIZONA,4,CHRIS RIKE,Other,7440,175179,,,
2014_H2AZ04143,AZ_4_2014,AZ_4,2014,ARIZONA,4,MIKE WEISSER,Democrat,45179,175179,H2AZ04143,C,38071.77
2016_H0AZ01259,AZ_4_2016,AZ_4,2016,ARIZONA,4,PAUL A GOSAR,Republican,203487,284783,H0AZ01259,I,712872.46
2016_H2AZ04143,AZ_4_2016,AZ_4,2016,ARIZONA,4,MIKEL WEISSER,Democrat,81296,284783,H2AZ04143,C,35258.96
2018_H0AZ01259,AZ_4_2018,AZ_4,2018,ARIZONA,4,PAUL GOSAR,Republican,188842,277035,H0AZ01259,I,575157.87
GEN_001380,AZ_4_2018,AZ_4,2018,ARIZONA,4,HARYAKSHA GREGOR KNAUER,Other,3672,277035,,,
2018_H8AZ04140,AZ_4_2018,AZ_4,2018,ARIZONA,4,DAVID BRILL,Democrat,84521,277035,H8AZ04140,C,598541.66
GEN_001643,AZ_4_2020,AZ_4,2020,ARIZONA,4,DON OVERHOLSER,Other,5,398623,,,
GEN_001642,AZ_4_2020,AZ_4,2020,ARIZONA,4,BRETT BRENNAN,Other,67,398623,,,
GEN_001641,AZ_4_2020,AZ_4,2020,ARIZONA,4,ANA PEREZ GISSY,Other,39,398623,,,
2020_H8AZ04165,AZ_4_2020,AZ_4,2020,ARIZONA,4,DELINA DISANTO,Democrat,120484,398623,H8AZ04165,C,79757.81
GEN_001645,AZ_4_2020,AZ_4,2020,ARIZONA,4,MIKO JONES,Other,19,398623,,,
GEN_001644,AZ_4_2020,AZ_4,2020,ARIZONA,4,EMILY ROBINSON,Other,7,398623,,,
2020_H0AZ01259,AZ_4_2020,AZ_4,2020,ARIZONA,4,PAUL A GOSAR,Republican,278002,398623,H0AZ01259,I,759239.4
2010_H6AZ05067,AZ_5_2010,AZ_5,2010,ARIZONA,5,HARRY E MITCHELL,Democrat,91749,212250,H6AZ05067,I,2308400.3
2010_H4AZ06045,AZ_5_2010,AZ_5,2010,ARIZONA,5,DAVID SCHWEIKERT,Republican,110374,212250,H4AZ06045,C,1721363.62
GEN_000012,AZ_5_2010,AZ_5,2010,ARIZONA,5,NICK COONS,Other,10127,212250,,,
2012_H4AZ01038,AZ_5_2012,AZ_5,2012,ARIZONA,5,MATT SALMON,Republican,183470,273059,H4AZ01038,O,1196743.99
GEN_000386,AZ_5_2012,AZ_5,2012,ARIZONA,5,SPENCER MORGAN,Democrat,89589,273059,,,
2014_H4AZ05088,AZ_5_2014,AZ_5,2014,ARIZONA,5,JAMES WOODS,Democrat,54596,179463,H4AZ05088,C,56749.88
2014_H4AZ01038,AZ_5_2014,AZ_5,2014,ARIZONA,5,MATT SALMON,Republican,124867,179463,H4AZ01038,I,578157.16
2016_H6AZ05133,AZ_5_2016,AZ_5,2016,ARIZONA,5,TALIA FUENTES,Democrat,114940,320124,H6AZ05133,O,18649.88
2016_H6AZ05083,AZ_5_2016,AZ_5,2016,ARIZONA,5,ANDY BIGGS,Republican,205184,320124,H6AZ05083,O,947069.35
2018_H6AZ05083,AZ_5_2018,AZ_5,2018,ARIZONA,5,ANDY BIGGS,Republican,186037,313064,H6AZ05083,I,552967.73
2018_H8AZ05154,AZ_5_2018,AZ_5,2018,ARIZONA,5,JOAN GREENE,Democrat,127027,313064,H8AZ05154,C,199163.32
2020_H8AZ05154,AZ_5_2020,AZ_5,2020,ARIZONA,5,JOAN GREENE,Democrat,183171,445657,H8AZ05154,C,225188.62
GEN_001646,AZ_5_2020,AZ_5,2020,ARIZONA,5,KAREN STEPHENS,Other,72,445657,,,
2020_H6AZ05083,AZ_5_2020,AZ_5,2020,ARIZONA,5,ANDY BIGGS,Republican,262414,445657,H6AZ05083,I,1338431.77
2010_H0AZ01184,AZ_6_2010,AZ_6,2010,ARIZONA,6,JEFF FLAKE,Republican,165649,249383,H0AZ01184,I,774230.95
GEN_000015,AZ_6_2010,AZ_6,2010,ARIZONA,6,RICHARD GRAYSON,Other,3407,249383,,,
GEN_000013,AZ_6_2010,AZ_6,2010,ARIZONA,6,DARRELL TAPP,Other,7712,249383,,,
GEN_000014,AZ_6_2010,AZ_6,2010,ARIZONA,6,REBECCA SCHNEIDER,Democrat,72615,249383,,,
GEN_000388,AZ_6_2012,AZ_6,2012,ARIZONA,6,MARK SALAZAR,Other,5637,293177,,,
GEN_000387,AZ_6_2012,AZ_6,2012,ARIZONA,6,JACK ANDERSON,Other,10167,293177,,,
2012_H2AZ06171,AZ_6_2012,AZ_6,2012,ARIZONA,6,MATT JETTE,Democrat,97666,293177,H2AZ06171,O,25850.51
2012_H4AZ06045,AZ_6_2012,AZ_6,2012,ARIZONA,6,DAVID SCHWEIKERT,Republican,179706,293177,H4AZ06045,I,1969383.28
2014_H4AZ06045,AZ_6_2014,AZ_6,2014,ARIZONA,6,DAVID SCHWEIKERT,Republican,129578,199776,H4AZ06045,I,1119893.85
2014_H2AZ05132,AZ_6_2014,AZ_6,2014,ARIZONA,6,W JOHN WILLIAMSON,Democrat,70198,199776,H2AZ05132,C,10370.25
2016_H4AZ06045,AZ_6_2016,AZ_6,2016,ARIZONA,6,DAVID SCHWEIKERT,Republican,201578,324444,H4AZ06045,I,806820.62
2016_H2AZ05132,AZ_6_2016,AZ_6,2016,ARIZONA,6,W JOHN WILLIAMSON,Democrat,122866,324444,H2AZ05132,C,6623.91
2018_H4AZ06045,AZ_6_2018,AZ_6,2018,ARIZONA,6,DAVID SCHWEIKERT,Republican,173140,313699,H4AZ06045,I,1773912.37
2018_H8AZ06103,AZ_6_2018,AZ_6,2018,ARIZONA,6,ANITA MALIK,Democrat,140559,313699,H8AZ06103,C,391755.8
2020_H4AZ06045,AZ_6_2020,AZ_6,2020,ARIZONA,6,DAVID SCHWEIKERT,Republican,217783,417427,H4AZ06045,I,2283320.82
2020_H8AZ08083,AZ_6_2020,AZ_6,2020,ARIZONA,6,HIRAL TIPIRNENI,Democrat,199644,417427,H8AZ08083,C,6413897.02
2010_H0AZ07017,AZ_7_2010,AZ_7,2010,ARIZONA,7,RUTH MCCLUNG,Republican,70385,159144,H0AZ07017,C,684747.7
GEN_000016,AZ_7_2010,AZ_7,2010,ARIZONA,7,GEORGE KEANE,Other,4318,159144,,,
2010_H2AZ07070,AZ_7_2010,AZ_7,2010,ARIZONA,7,RAUL M GRIJALVA,Democrat,79935,159144,H2AZ07070,I,1463648.18
2010_H8AZ07028,AZ_7_2010,AZ_7,2010,ARIZONA,7,HARLEY MEYER,Other,4506,159144,H8AZ07028,C,8407.76
GEN_000389,AZ_7_2012,AZ_7,2012,ARIZONA,7,JOE COBB,Other,23338,127827,,,
2012_H2AZ02055,AZ_7_2012,AZ_7,2012,ARIZONA,7,ED PASTOR,Democrat,104489,127827,H2AZ02055,I,1103157.38
2014_H0AZ04501,AZ_7_2014,AZ_7,2014,ARIZONA,7,JOSE PENALOSA,Other,3496,72454,H0AZ04501,O,29326.9
2014_H4AZ07043,AZ_7_2014,AZ_7,2014,ARIZONA,7,RUBEN GALLEGO,Democrat,54235,72454,H4AZ07043,O,911026.32
2014_H6AZ07022,AZ_7_2014,AZ_7,2014,ARIZONA,7,JOE COBB,Other,10715,72454,H6AZ07022,O,1288.23
GEN_000725,AZ_7_2014,AZ_7,2014,ARIZONA,7,REBECCA DEWITT,Other,3858,72454,,,
2016_H4AZ07043,AZ_7_2016,AZ_7,2016,ARIZONA,7,RUBEN GALLEGO,Democrat,119465,158811,H4AZ07043,I,734379.24
GEN_001025,AZ_7_2016,AZ_7,2016,ARIZONA,7,EVE NUNEZ,Republican,39286,158811,,,
GEN_001381,AZ_7_2018,AZ_7,2018,ARIZONA,7,GARY SWING,Other,18706,132051,,,
2018_H4AZ07043,AZ_7_2018,AZ_7,2018,ARIZONA,7,RUBEN GALLEGO,Democrat,113044,132051,H4AZ07043,I,953135.67
GEN_001647,AZ_7_2020,AZ_7,2020,ARIZONA,7,J TRAVIS KIRKHAM,Other,3,215732,,,
GEN_001648,AZ_7_2020,AZ_7,2020,ARIZONA,7,ROXANNE RODRIGUEZ,Other,51,215732,,,
2020_H0AZ07082,AZ_7_2020,AZ_7,2020,ARIZONA,7,JOSHUA BARNETT,Republican,50226,215732,H0AZ07082,C,17882.67
2020_H4AZ07043,AZ_7_2020,AZ_7,2020,ARIZONA,7,RUBEN GALLEGO,Democrat,165452,215732,H4AZ07043,I,1668669.29
2010_H0AZ08015,AZ_8_2010,AZ_8,2010,ARIZONA,8,JESSE KELLY,Republican,134124,283578,H0AZ08015,C,1653552.57
2010_H6AZ08038,AZ_8_2010,AZ_8,2010,ARIZONA,8,GABRIELLE GIFFORDS,Democrat,138280,283578,H6AZ08038,I,3888405.81
GEN_000017,AZ_8_2010,AZ_8,2010,ARIZONA,8,STEVEN STOLTZ,Other,11174,283578,,,
2012_H0AZ03248,AZ_8_2012,AZ_8,2012,ARIZONA,8,GENE SCHARER,Democrat,95635,272791,H0AZ03248,C,8848.0
2012_H4AZ04024,AZ_8_2012,AZ_8,2012,ARIZONA,8,TRENT FRANKS,Republican,172809,272791,H4AZ04024,I,399105.03
GEN_000390,AZ_8_2012,AZ_8,2012,ARIZONA,8,STEPHEN DOLGOS,Other,4347,272791,,,
2014_H4AZ04024,AZ_8_2014,AZ_8,2014,ARIZONA,8,TRENT FRANKS,Republican,128710,169776,H4AZ04024,I,414180.65
GEN_000726,AZ_8_2014,AZ_8,2014,ARIZONA,8,STEPHEN DOLGOS,Other,41066,169776,,,
GEN_001026,AZ_8_2016,AZ_8,2016,ARIZONA,8,MARK SALAZAR,Other,93954,298971,,,
2016_H4AZ04024,AZ_8_2016,AZ_8,2016,ARIZONA,8,TRENT FRANKS,Republican,204942,298971,H4AZ04024,I,360898.55
2018_H8AZ08083,AZ_8_2018,AZ_8,2018,ARIZONA,8,HIRAL TIPIRNENI,Democrat,135569,304417,H8AZ08083,O,4479343.36
2018_H8AZ08158,AZ_8_2018,AZ_8,2018,ARIZONA,8,DEBBIE LESKO,Republican,168835,304417,H8AZ08158,I,2032633.16
GEN_001649,AZ_8_2020,AZ_8,2020,ARIZONA,8,TALIBAN HENDRIX,Other,18,422467,,,
2020_H8AZ08158,AZ_8_2020,AZ_8,2020,ARIZONA,8,DEBBIE LESKO,Republican,251633,422467,H8AZ08158,I,996781.94
2020_H0AZ08072,AZ_8_2020,AZ_8,2020,ARIZONA,8,MICHAEL MUSCATO,Democrat,170816,422467,H0AZ08072,C,399329.13
GEN_000391,AZ_9_2012,AZ_9,2012,ARIZONA,9,POWELL GAMMILL,Other,16620,250131,,,
2012_H2AZ09019,AZ_9_2012,AZ_9,2012,ARIZONA,9,KYRSTEN SINEMA,Democrat,121881,250131,H2AZ09019,C,2118460.84
2012_H0AZ03321,AZ_9_2012,AZ_9,2012,ARIZONA,9,VERNON B PARKER,Republican,111630,250131,H0AZ03321,C,1170856.83
GEN_000727,AZ_9_2014,AZ_9,2014,ARIZONA,9,POWELL GAMMILL,Other,5612,162062,,,
2014_H2AZ09019,AZ_9_2014,AZ_9,2014,ARIZONA,9,KYRSTEN SINEMA,Democrat,88609,162062,H2AZ09019,I,3464333.4
2014_H2AZ09035,AZ_9_2014,AZ_9,2014,ARIZONA,9,WENDY ROGERS,Republican,67841,162062,H2AZ09035,C,1328058.64
2016_H6AZ09010,AZ_9_2016,AZ_9,2016,ARIZONA,9,DAVE GILES,Republican,108350,277507,H6AZ09010,C,273722.04
2016_H2AZ09019,AZ_9_2016,AZ_9,2016,ARIZONA,9,KYRSTEN SINEMA,Democrat,169055,277507,H2AZ09019,I,2441662.77
2018_H8AZ09024,AZ_9_2018,AZ_9,2018,ARIZONA,9,STEPHEN L FERRARA,Republican,101662,261245,H8AZ09024,O,1565927.76
2018_H8AZ09040,AZ_9_2018,AZ_9,2018,ARIZONA,9,GREG STANTON,Democrat,159583,261245,H8AZ09040,O,2465870.87
2020_H8AZ09040,AZ_9_2020,AZ_9,2020,ARIZONA,9,GREG STANTON,Democrat,217094,352274,H8AZ09040,I,1019971.13
2020_H6AZ09010,AZ_9_2020,AZ_9,2020,ARIZONA,9,DAVE GILES,Republican,135180,352274,H6AZ09010,C,129934.54
GEN_000020,CA_10_2010,CA_10,2010,CALIFORNIA,10,JEREMY CLOWARD,Other,7716,233806,,,
2010_H0CA10180,CA_10_2010,CA_10,2010,CALIFORNIA,10,GARY CLIFT,Republican,88512,233806,H0CA10180,C,53249.0
2010_H0CA10149,CA_10_2010,CA_10,2010,CALIFORNIA,10,JOHN GARAMENDI,Democrat,137578,233806,H0CA10149,I,1714971.13
2012_H2CA10145,CA_10_2012,CA_10,2012,CALIFORNIA,10,JOSE HERNANDEZ,Democrat,98934,209199,H2CA10145,C,1754480.64
2012_H0CA19173,CA_10_2012,CA_10,2012,CALIFORNIA,10,JEFF DENHAM,Republican,110265,209199,H0CA19173,I,2647697.84
2014_H4CA10075,CA_10_2014,CA_10,2014,CALIFORNIA,10,MICHAEL EGGMAN,Democrat,55123,125705,H4CA10075,C,1291436.26
2014_H0CA19173,CA_10_2014,CA_10,2014,CALIFORNIA,10,JEFF DENHEM,Republican,70582,125705,H0CA19173,I,1753320.93
2016_H0CA19173,CA_10_2016,CA_10,2016,CALIFORNIA,10,JEFF DENHAM,Republican,124671,241141,H0CA19173,I,4183054.63
2016_H4CA10075,CA_10_2016,CA_10,2016,CALIFORNIA,10,MICHAEL EGGMAN,Democrat,116470,241141,H4CA10075,C,1586983.34
2018_H0CA19173,CA_10_2018,CA_10,2018,CALIFORNIA,10,JEFF DENHAM,Republican,105955,221900,H0CA19173,I,4932044.09
2018_H8CA10126,CA_10_2018,CA_10,2018,CALIFORNIA,10,JOSH HARDER,Democrat,115945,221900,H8CA10126,C,8421288.43
2020_H8CA10126,CA_10_2020,CA_10,2020,CALIFORNIA,10,JOSH HARDER,Democrat,166865,302494,H8CA10126,I,4091139.47
2020_H8CA10209,CA_10_2020,CA_10,2020,CALIFORNIA,10,TED HOWZE,Republican,135629,302494,H8CA10209,C,1878228.79
2010_H4CA11081,CA_11_2010,CA_11,2010,CALIFORNIA,11,JERRY MCNERNEY,Democrat,115361,240503,H4CA11081,I,3098636.5
2010_H0CA10123,CA_11_2010,CA_11,2010,CALIFORNIA,11,DAVID HARMER,Republican,112703,240503,H0CA10123,C,2858560.6
GEN_000021,CA_11_2010,CA_11,2010,CALIFORNIA,11,DAVID CHRISTIENSEN,Other,12439,240503,,,
2012_H6CA07043,CA_11_2012,CA_11,2012,CALIFORNIA,11,GEORGE MILLER,Democrat,200743,287879,H6CA07043,I,885945.61
GEN_000392,CA_11_2012,CA_11,2012,CALIFORNIA,11,VIRGINIA FULLER,Republican,87136,287879,,,
2014_H0CA10073,CA_11_2014,CA_11,2014,CALIFORNIA,11,MARK DESAULNIER,Democrat,117502,174662,H0CA10073,O,541227.55
2014_H4CA11107,CA_11_2014,CA_11,2014,CALIFORNIA,11,TUE PHAN,Republican,57160,174662,H4CA11107,O,118994.01
2016_H0CA10073,CA_11_2016,CA_11,2016,CALIFORNIA,11,MARK DESAULNIER,Democrat,214868,298209,H0CA10073,I,425816.84
2016_H6CA11169,CA_11_2016,CA_11,2016,CALIFORNIA,11,ROGER ALLEN PETERSEN,Republican,83341,298209,H6CA11169,C,7789.5
GEN_001382,CA_11_2018,CA_11,2018,CALIFORNIA,11,JOHN FITZGERALD,Republican,71312,275681,,,
2018_H0CA10073,CA_11_2018,CA_11,2018,CALIFORNIA,11,MARK DESAULNIER,Democrat,204369,275681,H0CA10073,I,489011.76
2020_H0CA15262,CA_11_2020,CA_11,2020,CALIFORNIA,11,NISHA SHARMA,Republican,100293,371356,H0CA15262,O,182994.64
2020_H0CA10073,CA_11_2020,CA_11,2020,CALIFORNIA,11,MARK DESAULNIER,Democrat,271063,371356,H0CA10073,I,442546.73
GEN_000023,CA_12_2010,CA_12,2010,CALIFORNIA,12,MIKE MOLONEY,Republican,44475,201162,,,
2010_H8CA12171,CA_12_2010,CA_12,2010,CALIFORNIA,12,JACKIE SPEIER,Democrat,152044,201162,H8CA12171,I,772791.25
GEN_000022,CA_12_2010,CA_12,2010,CALIFORNIA,12,MARK PAUL WILLIAMS,Other,4611,201162,,,
2012_H0CA08069,CA_12_2012,CA_12,2012,CALIFORNIA,12,JOHN DENNIS,Republican,44478,298187,H0CA08069,C,480225.85
2012_H8CA05035,CA_12_2012,CA_12,2012,CALIFORNIA,12,NANCY PELOSI,Democrat,253709,298187,H8CA05035,I,2006447.66
2014_H0CA08069,CA_12_2014,CA_12,2014,CALIFORNIA,12,JOHN DENNIS,Republican,32197,192264,H0CA08069,C,600046.35
2014_H8CA05035,CA_12_2014,CA_12,2014,CALIFORNIA,12,NANCY PELOSI,Democrat,160067,192264,H8CA05035,I,2395066.14
2016_H8CA05035,CA_12_2016,CA_12,2016,CALIFORNIA,12,NANCY PELOSI,Democrat,274035,338845,H8CA05035,I,3577235.57
2016_H6CA12175,CA_12_2016,CA_12,2016,CALIFORNIA,12,PRESTON PICUS,Other,64810,338845,H6CA12175,C,19544.26
2018_H8CA05035,CA_12_2018,CA_12,2018,CALIFORNIA,12,NANCY PELOSI,Democrat,275292,317072,H8CA05035,I,5438034.69
2018_H8CA12270,CA_12_2018,CA_12,2018,CALIFORNIA,12,LISA REMMER,Republican,41780,317072,H8CA12270,C,22442.61
2020_H8CA12262,CA_12_2020,CA_12,2020,CALIFORNIA,12,SHAHID BUTTAR,Democrat,81174,362950,H8CA12262,C,1678374.54
2020_H8CA05035,CA_12_2020,CA_12,2020,CALIFORNIA,12,NANCY PELOSI,Democrat,281776,362950,H8CA05035,I,22681809.86
GEN_000024,CA_13_2010,CA_13,2010,CALIFORNIA,13,FOREST BAKER,Republican,45575,164378,,,
2010_H6CA09023,CA_13_2010,CA_13,2010,CALIFORNIA,13,FORTNEY PETE STARK,Democrat,118278,164378,H6CA09023,I,371118.55
2012_H8CA09060,CA_13_2012,CA_13,2012,CALIFORNIA,13,BARBARA LEE,Democrat,250436,288582,H8CA09060,I,1148467.65
2012_H2CA13099,CA_13_2012,CA_13,2012,CALIFORNIA,13,MARILYN M SINGLETON,Other,38146,288582,H2CA13099,C,75448.47
2014_H4CA13087,CA_13_2014,CA_13,2014,CALIFORNIA,13,DAKIN SUNDEEN,Republican,21940,190431,H4CA13087,C,4940.0
2014_H8CA09060,CA_13_2014,CA_13,2014,CALIFORNIA,13,BARBARA LEE,Democrat,168491,190431,H8CA09060,I,1100730.18
2016_H8CA09060,CA_13_2016,CA_13,2016,CALIFORNIA,13,BARBARA LEE,Democrat,293117,322871,H8CA09060,I,1374381.11
2016_H6CA13140,CA_13_2016,CA_13,2016,CALIFORNIA,13,SUE CARO,Republican,29754,322871,H6CA13140,C,4521.0
2018_H8CA13096,CA_13_2018,CA_13,2018,CALIFORNIA,13,LAURA WELLS,Other,34257,294837,H8CA13096,C,8195.44
2018_H8CA09060,CA_13_2018,CA_13,2018,CALIFORNIA,13,BARBARA LEE,Democrat,260580,294837,H8CA09060,I,1781695.78
2020_H0CA13127,CA_13_2020,CA_13,2020,CALIFORNIA,13,NIKKA PITERMAN,Republican,34955,362818,H0CA13127,C,9943.82
2020_H8CA09060,CA_13_2020,CA_13,2020,CALIFORNIA,13,BARBARA LEE,Democrat,327863,362818,H8CA09060,I,1810132.05
2010_H8CA12098,CA_14_2010,CA_14,2010,CALIFORNIA,14,ANNA G ESHOO,Democrat,151217,218869,H8CA12098,I,1395749.44
GEN_000026,CA_14_2010,CA_14,2010,CALIFORNIA,14,PAUL LAZAGA,Other,6735,218869,,,
GEN_000025,CA_14_2010,CA_14,2010,CALIFORNIA,14,DAVE CHAPMAN,Republican,60917,218869,,,
2012_H2CA14139,CA_14_2012,CA_14,2012,CALIFORNIA,14,"DEBORAH ""DEBBIE"" BACIGALUPI",Republican,54455,258283,H2CA14139,C,32716.61
2012_H8CA12171,CA_14_2012,CA_14,2012,CALIFORNIA,14,JACKIE SPEIER,Democrat,203828,258283,H8CA12171,I,885671.51
2014_H4CA18060,CA_14_2014,CA_14,2014,CALIFORNIA,14,ROBIN CHEW,Republican,34757,149146,H4CA18060,C,25019.95
2014_H8CA12171,CA_14_2014,CA_14,2014,CALIFORNIA,14,JACKIE SPEIER,Democrat,114389,149146,H8CA12171,I,841038.54
2016_H6CA14114,CA_14_2016,CA_14,2016,CALIFORNIA,14,ANGEL CARDENAS,Republican,54817,286447,H6CA14114,C,4140.06
2016_H8CA12171,CA_14_2016,CA_14,2016,CALIFORNIA,14,JACKIE SPEIER,Democrat,231630,286447,H8CA12171,I,609007.1
GEN_001383,CA_14_2018,CA_14,2018,CALIFORNIA,14,CRISTINA OSMENA,Republican,55439,266823,,,
2018_H8CA12171,CA_14_2018,CA_14,2018,CALIFORNIA,14,JACKIE SPEIER,Democrat,211384,266823,H8CA12171,I,748371.32
GEN_001650,CA_14_2020,CA_14,2020,CALIFORNIA,14,RAN S PETEL,Republican,72705,351005,,,
2020_H8CA12171,CA_14_2020,CA_14,2020,CALIFORNIA,14,JACKIE SPEIER,Democrat,278300,351005,H8CA12171,I,920752.1
2010_H0CA15148,CA_15_2010,CA_15,2010,CALIFORNIA,15,MICHAEL M HONDA,Democrat,126147,186615,H0CA15148,I,850364.24
2010_H0CA15205,CA_15_2010,CA_15,2010,CALIFORNIA,15,SCOTT KIRKLAND,Republican,60468,186615,H0CA15205,C,66867.0
2012_H2CA15094,CA_15_2012,CA_15,2012,CALIFORNIA,15,ERIC SWALWELL,Democrat,120388,231034,H2CA15094,C,799576.22
2012_H6CA09023,CA_15_2012,CA_15,2012,CALIFORNIA,15,FORTNEY PETE STARK,Democrat,110646,231034,H6CA09023,I,1397139.03
2014_H4CA15066,CA_15_2014,CA_15,2014,CALIFORNIA,15,HUGH BUSSELL,Republican,43150,142906,H4CA15066,C,24477.23
2014_H2CA15094,CA_15_2014,CA_15,2014,CALIFORNIA,15,ERIC SWALWELL,Democrat,99756,142906,H2CA15094,I,1669313.51
2016_H2CA15094,CA_15_2016,CA_15,2016,CALIFORNIA,15,ERIC SWALWELL,Democrat,198578,269197,H2CA15094,I,1370215.24
2016_H6CA15152,CA_15_2016,CA_15,2016,CALIFORNIA,15,DANNY R TURNER,Republican,70619,269197,H6CA15152,C,632.75
2018_H2CA15094,CA_15_2018,CA_15,2018,CALIFORNIA,15,ERIC SWALWELL,Democrat,177989,243929,H2CA15094,I,2462007.82
2018_H8CA15117,CA_15_2018,CA_15,2018,CALIFORNIA,15,RUDY L PETERS JR,Republican,65940,243929,H8CA15117,C,56807.88
2020_H0CA15247,CA_15_2020,CA_15,2020,CALIFORNIA,15,ALISON HAYDEN,Republican,99710,342701,H0CA15247,O,8357.65
2020_H2CA15094,CA_15_2020,CA_15,2020,CALIFORNIA,15,ERIC SWALWELL,Democrat,242991,342701,H2CA15094,I,4113000.86
2010_H4CA16049,CA_16_2010,CA_16,2010,CALIFORNIA,16,ZOE LOFGREN,Democrat,105841,156058,H4CA16049,I,790373.93
2010_H0CA16096,CA_16_2010,CA_16,2010,CALIFORNIA,16,EDWARD GONZALEZ,Other,12304,156058,H0CA16096,C,35177.99
GEN_000027,CA_16_2010,CA_16,2010,CALIFORNIA,16,DANIEL SAHAGUN,Republican,37913,156058,,,
2012_H2CA16092,CA_16_2012,CA_16,2012,CALIFORNIA,16,BRIAN DANIEL WHELAN,Republican,62801,147450,H2CA16092,C,694543.98
2012_H4CA20082,CA_16_2012,CA_16,2012,CALIFORNIA,16,JIM COSTA,Democrat,84649,147450,H4CA20082,I,1299918.69
2014_H4CA20082,CA_16_2014,CA_16,2014,CALIFORNIA,16,JIM COSTA,Democrat,46277,91220,H4CA20082,I,1116677.4
2014_H2CA16100,CA_16_2014,CA_16,2014,CALIFORNIA,16,JOHNNY TACHERRA,Republican,44943,91220,H2CA16100,C,342204.12
2016_H2CA16100,CA_16_2016,CA_16,2016,CALIFORNIA,16,JOHNNY M TACHERRA,Republican,70483,167956,H2CA16100,C,548941.25
2016_H4CA20082,CA_16_2016,CA_16,2016,CALIFORNIA,16,JIM COSTA,Democrat,97473,167956,H4CA20082,I,1760735.77
2018_H8CA16065,CA_16_2018,CA_16,2018,CALIFORNIA,16,ELIZABETH HENG,Republican,60693,142959,H8CA16065,C,1267197.95
2018_H4CA20082,CA_16_2018,CA_16,2018,CALIFORNIA,16,JIM COSTA,Democrat,82266,142959,H4CA20082,I,2363583.43
2020_H0CA16120,CA_16_2020,CA_16,2020,CALIFORNIA,16,KEVIN COOKINGHAM,Republican,88039,216729,H0CA16120,C,270292.35
2020_H4CA20082,CA_16_2020,CA_16,2020,CALIFORNIA,16,JIM COSTA,Democrat,128690,216729,H4CA20082,I,1846494.42
2010_H8CA17089,CA_17_2010,CA_17,2010,CALIFORNIA,17,JEFF TAYLOR,Republican,53176,178139,H8CA17089,C,176754.18
GEN_000028,CA_17_2010,CA_17,2010,CALIFORNIA,17,ERIC PETERSEN,Other,3397,178139,,,
2010_H4CA17021,CA_17_2010,CA_17,2010,CALIFORNIA,17,SAM FARR,Democrat,118734,178139,H4CA17021,I,718568.64
GEN_000029,CA_17_2010,CA_17,2010,CALIFORNIA,17,MARY V LARKIN,Other,2742,178139,,,
2012_H0CA15148,CA_17_2012,CA_17,2012,CALIFORNIA,17,MICHAEL M HONDA,Democrat,159392,216728,H0CA15148,I,1028810.23
